"",7/2/2022
"5/31/2022 11:27",21.1
"5/31/2022 11:57",22.1
"5/31/2022 12:27",23.6
"5/31/2022 12:57",23.6
"5/31/2022 13:27",26.1
"5/31/2022 13:57",24.1
"5/31/2022 14:27",23.6
"5/31/2022 14:57",23.1
"5/31/2022 15:27",23.6
"5/31/2022 15:57",23.1
"5/31/2022 16:27",23.1
"5/31/2022 16:57",22.6
"5/31/2022 17:27",22.1
"5/31/2022 17:57",21.6
"5/31/2022 18:27",20.6
"5/31/2022 18:57",20.6
"5/31/2022 19:27",20.1
"5/31/2022 19:57",19.1
"5/31/2022 20:27",18.6
"5/31/2022 20:57",17.6
"5/31/2022 21:27",17.1
"5/31/2022 21:57",16.6
"5/31/2022 22:27",16.1
"5/31/2022 22:57",16.1
"5/31/2022 23:27",16.1
"5/31/2022 23:57",15.6
"6/1/2022 00:27",15.6
"6/1/2022 00:57",15.6
"6/1/2022 01:27",15.1
"6/1/2022 01:57",15.1
"6/1/2022 02:27",15.1
"6/1/2022 02:57",15.6
"6/1/2022 03:27",15.6
"6/1/2022 03:57",15.6
"6/1/2022 04:27",15.1
"6/1/2022 04:57",15.1
"6/1/2022 05:27",15.6
"6/1/2022 05:57",15.6
"6/1/2022 06:27",15.6
"6/1/2022 06:57",15.6
"6/1/2022 07:27",15.6
"6/1/2022 07:57",15.1
"6/1/2022 08:27",15.1
"6/1/2022 08:57",15.1
"6/1/2022 09:27",14.6
"6/1/2022 09:57",14.1
"6/1/2022 10:27",13.6
"6/1/2022 10:57",13.6
"6/1/2022 11:27",13.6
"6/1/2022 11:57",13.6
"6/1/2022 12:27",13.6
"6/1/2022 12:57",13.6
"6/1/2022 13:27",14.1
"6/1/2022 13:57",14.1
"6/1/2022 14:27",14.6
"6/1/2022 14:57",15.1
"6/1/2022 15:27",15.6
"6/1/2022 15:57",15.1
"6/1/2022 16:27",15.6
"6/1/2022 16:57",15.1
"6/1/2022 17:27",15.1
"6/1/2022 17:57",15.1
"6/1/2022 18:27",15.1
"6/1/2022 18:57",14.6
"6/1/2022 19:27",14.6
"6/1/2022 19:57",14.6
"6/1/2022 20:27",14.6
"6/1/2022 20:57",14.1
"6/1/2022 21:27",14.1
"6/1/2022 21:57",14.1
"6/1/2022 22:27",14.6
"6/1/2022 22:57",14.6
"6/1/2022 23:27",14.6
"6/1/2022 23:57",14.6
"6/2/2022 00:27",14.6
"6/2/2022 00:57",14.1
"6/2/2022 01:27",14.1
"6/2/2022 01:57",14.1
"6/2/2022 02:27",14.6
"6/2/2022 02:57",14.6
"6/2/2022 03:27",15.1
"6/2/2022 03:57",14.6
"6/2/2022 04:27",14.6
"6/2/2022 04:57",14.6
"6/2/2022 05:27",14.6
"6/2/2022 05:57",14.1
"6/2/2022 06:27",14.1
"6/2/2022 06:57",14.6
"6/2/2022 07:27",14.6
"6/2/2022 07:57",14.6
"6/2/2022 08:27",15.1
"6/2/2022 08:57",15.1
"6/2/2022 09:27",15.6
"6/2/2022 09:57",15.6
"6/2/2022 10:27",15.6
"6/2/2022 10:57",15.6
"6/2/2022 11:27",15.6
"6/2/2022 11:57",16.1
"6/2/2022 12:27",16.6
"6/2/2022 12:57",17.1
"6/2/2022 13:27",17.1
"6/2/2022 13:57",17.6
"6/2/2022 14:27",18.1
"6/2/2022 14:57",18.1
"6/2/2022 15:27",18.1
"6/2/2022 15:57",18.1
"6/2/2022 16:27",18.1
"6/2/2022 16:57",18.6
"6/2/2022 17:27",18.1
"6/2/2022 17:57",18.1
"6/2/2022 18:27",18.1
"6/2/2022 18:57",17.6
"6/2/2022 19:27",17.6
"6/2/2022 19:57",17.1
"6/2/2022 20:27",17.1
"6/2/2022 20:57",16.6
"6/2/2022 21:27",16.6
"6/2/2022 21:57",16.1
"6/2/2022 22:27",16.1
"6/2/2022 22:57",16.1
"6/2/2022 23:27",16.1
"6/2/2022 23:57",15.6
"6/3/2022 00:27",15.6
"6/3/2022 00:57",15.6
"6/3/2022 01:27",15.6
"6/3/2022 01:57",15.6
"6/3/2022 02:27",15.6
"6/3/2022 02:57",15.6
"6/3/2022 03:27",15.6
"6/3/2022 03:57",15.6
"6/3/2022 04:27",15.6
"6/3/2022 04:57",15.6
"6/3/2022 05:27",15.6
"6/3/2022 05:57",15.6
"6/3/2022 06:27",15.6
"6/3/2022 06:57",15.6
"6/3/2022 07:27",15.6
"6/3/2022 07:57",16.1
"6/3/2022 08:27",16.1
"6/3/2022 08:57",16.1
"6/3/2022 09:27",17.6
"6/3/2022 09:57",18.1
"6/3/2022 10:27",18.1
"6/3/2022 10:57",19.1
"6/3/2022 11:27",19.1
"6/3/2022 11:57",19.1
"6/3/2022 12:27",20.1
"6/3/2022 12:57",20.6
"6/3/2022 13:27",21.6
"6/3/2022 13:57",21.6
"6/3/2022 14:27",21.1
"6/3/2022 14:57",20.6
"6/3/2022 15:27",20.6
"6/3/2022 15:57",20.6
"6/3/2022 16:27",20.1
"6/3/2022 16:57",20.1
"6/3/2022 17:27",19.6
"6/3/2022 17:57",19.6
"6/3/2022 18:27",19.1
"6/3/2022 18:57",18.6
"6/3/2022 19:27",18.1
"6/3/2022 19:57",17.6
"6/3/2022 20:27",17.1
"6/3/2022 20:57",16.6
"6/3/2022 21:27",16.6
"6/3/2022 21:57",16.1
"6/3/2022 22:27",15.6
"6/3/2022 22:57",14.6
"6/3/2022 23:27",14.6
"6/3/2022 23:57",14.1
"6/4/2022 00:27",13.6
"6/4/2022 00:57",13.1
"6/4/2022 01:27",13.1
"6/4/2022 01:57",12.6
"6/4/2022 02:27",12.6
"6/4/2022 02:57",12.1
"6/4/2022 03:27",12.1
"6/4/2022 03:57",12.1
"6/4/2022 04:27",12.1
"6/4/2022 04:57",11.6
"6/4/2022 05:27",10.6
"6/4/2022 05:57",11.1
"6/4/2022 06:27",11.1
"6/4/2022 06:57",12.1
"6/4/2022 07:27",12.1
"6/4/2022 07:57",13.1
"6/4/2022 08:27",14.1
"6/4/2022 08:57",15.1
"6/4/2022 09:27",16.6
"6/4/2022 09:57",17.6
"6/4/2022 10:27",18.6
"6/4/2022 10:57",20.1
"6/4/2022 11:27",20.6
"6/4/2022 11:57",21.1
"6/4/2022 12:27",22.6
"6/4/2022 12:57",22.6
"6/4/2022 13:27",22.6
"6/4/2022 13:57",22.6
"6/4/2022 14:27",21.1
"6/4/2022 14:57",22.1
"6/4/2022 15:27",21.6
"6/4/2022 15:57",21.1
"6/4/2022 16:27",21.1
"6/4/2022 16:57",20.6
"6/4/2022 17:27",19.6
"6/4/2022 17:57",19.1
"6/4/2022 18:27",18.6
"6/4/2022 18:57",17.6
"6/4/2022 19:27",17.1
"6/4/2022 19:57",16.6
"6/4/2022 20:27",16.1
"6/4/2022 20:57",15.6
"6/4/2022 21:27",15.1
"6/4/2022 21:57",14.6
"6/4/2022 22:27",14.1
"6/4/2022 22:57",14.1
"6/4/2022 23:27",13.6
"6/4/2022 23:57",13.1
"6/5/2022 00:27",13.1
"6/5/2022 00:57",13.1
"6/5/2022 01:27",13.1
"6/5/2022 01:57",13.1
"6/5/2022 02:27",12.6
"6/5/2022 02:57",11.6
"6/5/2022 03:27",11.6
"6/5/2022 03:57",11.1
"6/5/2022 04:27",10.6
"6/5/2022 04:57",10.6
"6/5/2022 05:27",10.6
"6/5/2022 05:57",10.6
"6/5/2022 06:27",10.6
"6/5/2022 06:57",11.1
"6/5/2022 07:27",11.6
"6/5/2022 07:57",12.1
"6/5/2022 08:27",13.1
"6/5/2022 08:57",14.1
"6/5/2022 09:27",15.1
"6/5/2022 09:57",16.1
"6/5/2022 10:27",16.1
"6/5/2022 10:57",17.6
"6/5/2022 11:27",17.1
"6/5/2022 11:57",18.1
"6/5/2022 12:27",18.6
"6/5/2022 12:57",19.1
"6/5/2022 13:27",19.6
"6/5/2022 13:57",19.6
"6/5/2022 14:27",20.1
"6/5/2022 14:57",19.6
"6/5/2022 15:27",20.1
"6/5/2022 15:57",20.1
"6/5/2022 16:27",20.1
"6/5/2022 16:57",20.1
"6/5/2022 17:27",19.6
"6/5/2022 17:57",19.1
"6/5/2022 18:27",19.1
"6/5/2022 18:57",18.6
"6/5/2022 19:27",18.1
"6/5/2022 19:57",17.6
"6/5/2022 20:27",17.1
"6/5/2022 20:57",16.6
"6/5/2022 21:27",16.1
"6/5/2022 21:57",15.1
"6/5/2022 22:27",14.1
"6/5/2022 22:57",13.6
"6/5/2022 23:27",13.6
"6/5/2022 23:57",13.1
"6/6/2022 00:27",12.6
"6/6/2022 00:57",12.1
"6/6/2022 01:27",12.1
"6/6/2022 01:57",11.6
"6/6/2022 02:27",11.1
"6/6/2022 02:57",11.1
"6/6/2022 03:27",10.6
"6/6/2022 03:57",10.1
"6/6/2022 04:27",10.1
"6/6/2022 04:57",10.1
"6/6/2022 05:27",10.1
"6/6/2022 05:57",10.1
"6/6/2022 06:27",10.1
"6/6/2022 06:57",10.6
"6/6/2022 07:27",11.6
"6/6/2022 07:57",12.1
"6/6/2022 08:27",13.1
"6/6/2022 08:57",14.6
"6/6/2022 09:27",16.6
"6/6/2022 09:57",18.1
"6/6/2022 10:27",18.6
"6/6/2022 10:57",20.1
"6/6/2022 11:27",21.1
"6/6/2022 11:57",21.6
"6/6/2022 12:27",22.6
"6/6/2022 12:57",23.1
"6/6/2022 13:27",25.1
"6/6/2022 13:57",24.6
"6/6/2022 14:27",24.1
"6/6/2022 14:57",23.1
"6/6/2022 15:27",22.1
"6/6/2022 15:57",21.6
"6/6/2022 16:27",21.1
"6/6/2022 16:57",21.6
"6/6/2022 17:27",21.1
"6/6/2022 17:57",21.1
"6/6/2022 18:27",21.6
"6/6/2022 18:57",21.1
"6/6/2022 19:27",21.1
"6/6/2022 19:57",20.6
"6/6/2022 20:27",20.1
"6/6/2022 20:57",19.6
"6/6/2022 21:27",19.1
"6/6/2022 21:57",18.6
"6/6/2022 22:27",18.1
"6/6/2022 22:57",18.1
"6/6/2022 23:27",17.6
"6/6/2022 23:57",17.1
"6/7/2022 00:27",16.6
"6/7/2022 00:57",16.6
"6/7/2022 01:27",16.1
"6/7/2022 01:57",16.1
"6/7/2022 02:27",16.1
"6/7/2022 02:57",16.6
"6/7/2022 03:27",17.1
"6/7/2022 03:57",17.1
"6/7/2022 04:27",17.1
"6/7/2022 04:57",17.1
"6/7/2022 05:27",17.1
"6/7/2022 05:57",17.1
"6/7/2022 06:27",17.1
"6/7/2022 06:57",17.1
"6/7/2022 07:27",17.6
"6/7/2022 07:57",17.6
"6/7/2022 08:27",18.6
"6/7/2022 08:57",20.1
"6/7/2022 09:27",20.6
"6/7/2022 09:57",22.1
"6/7/2022 10:27",22.1
"6/7/2022 10:57",23.1
"6/7/2022 11:27",24.1
"6/7/2022 11:57",24.6
"6/7/2022 12:27",25.6
"6/7/2022 12:57",26.1
"6/7/2022 13:27",26.6
"6/7/2022 13:57",27.1
"6/7/2022 14:27",26.1
"6/7/2022 14:57",25.6
"6/7/2022 15:27",24.6
"6/7/2022 15:57",24.1
"6/7/2022 16:27",23.6
"6/7/2022 16:57",23.1
"6/7/2022 17:27",23.1
"6/7/2022 17:57",22.6
"6/7/2022 18:27",21.6
"6/7/2022 18:57",19.1
"6/7/2022 19:27",18.1
"6/7/2022 19:57",18.1
"6/7/2022 20:27",17.6
"6/7/2022 20:57",17.6
"6/7/2022 21:27",17.1
"6/7/2022 21:57",17.1
"6/7/2022 22:27",17.1
"6/7/2022 22:57",16.6
"6/7/2022 23:27",16.6
"6/7/2022 23:57",16.6
"6/8/2022 00:27",16.6
"6/8/2022 00:57",17.1
"6/8/2022 01:27",17.1
"6/8/2022 01:57",16.1
"6/8/2022 02:27",16.1
"6/8/2022 02:57",16.1
"6/8/2022 03:27",16.1
"6/8/2022 03:57",16.1
"6/8/2022 04:27",16.6
"6/8/2022 04:57",16.6
"6/8/2022 05:27",16.6
"6/8/2022 05:57",16.6
"6/8/2022 06:27",16.6
"6/8/2022 06:57",16.6
"6/8/2022 07:27",16.1
"6/8/2022 07:57",16.1
"6/8/2022 08:27",16.1
"6/8/2022 08:57",16.1
"6/8/2022 09:27",16.6
"6/8/2022 09:57",17.6
"6/8/2022 10:27",16.6
"6/8/2022 10:57",16.6
"6/8/2022 11:27",17.1
"6/8/2022 11:57",17.6
"6/8/2022 12:27",18.6
"6/8/2022 12:57",19.1
"6/8/2022 13:27",19.1
"6/8/2022 13:57",19.6
"6/8/2022 14:27",19.6
"6/8/2022 14:57",19.6
"6/8/2022 15:27",19.6
"6/8/2022 15:57",20.1
"6/8/2022 16:27",19.6
"6/8/2022 16:57",20.1
"6/8/2022 17:27",19.6
"6/8/2022 17:57",19.6
"6/8/2022 18:27",19.1
"6/8/2022 18:57",18.6
"6/8/2022 19:27",18.6
"6/8/2022 19:57",18.1
"6/8/2022 20:27",18.1
"6/8/2022 20:57",17.6
"6/8/2022 21:27",17.1
"6/8/2022 21:57",16.6
"6/8/2022 22:27",16.1
"6/8/2022 22:57",16.1
"6/8/2022 23:27",15.6
"6/8/2022 23:57",15.1
"6/9/2022 00:27",15.1
"6/9/2022 00:57",14.6
"6/9/2022 01:27",14.1
"6/9/2022 01:57",14.1
"6/9/2022 02:27",14.1
"6/9/2022 02:57",13.6
"6/9/2022 03:27",13.6
"6/9/2022 03:57",13.6
"6/9/2022 04:27",13.6
"6/9/2022 04:57",13.1
"6/9/2022 05:27",13.1
"6/9/2022 05:57",13.1
"6/9/2022 06:27",13.6
"6/9/2022 06:57",13.6
"6/9/2022 07:27",13.6
"6/9/2022 07:57",13.6
"6/9/2022 08:27",14.1
"6/9/2022 08:57",14.1
"6/9/2022 09:27",14.1
"6/9/2022 09:57",14.1
"6/9/2022 10:27",14.1
"6/9/2022 10:57",15.1
"6/9/2022 11:27",14.6
"6/9/2022 11:57",15.1
"6/9/2022 12:27",15.1
"6/9/2022 12:57",15.1
"6/9/2022 13:27",15.1
"6/9/2022 13:57",14.6
"6/9/2022 14:27",14.6
"6/9/2022 14:57",15.1
"6/9/2022 15:27",14.6
"6/9/2022 15:57",14.6
"6/9/2022 16:27",14.6
"6/9/2022 16:57",14.1
"6/9/2022 17:27",14.1
"6/9/2022 17:57",14.6
"6/9/2022 18:27",14.6
"6/9/2022 18:57",14.6
"6/9/2022 19:27",14.6
"6/9/2022 19:57",14.1
"6/9/2022 20:27",14.1
"6/9/2022 20:57",14.1
"6/9/2022 21:27",13.6
"6/9/2022 21:57",13.6
"6/9/2022 22:27",13.1
"6/9/2022 22:57",12.6
"6/9/2022 23:27",12.6
"6/9/2022 23:57",12.1
"6/10/2022 00:27",12.6
"6/10/2022 00:57",12.6
"6/10/2022 01:27",12.6
"6/10/2022 01:57",12.6
"6/10/2022 02:27",12.6
"6/10/2022 02:57",12.1
"6/10/2022 03:27",12.1
"6/10/2022 03:57",12.1
"6/10/2022 04:27",12.1
"6/10/2022 04:57",12.1
"6/10/2022 05:27",12.6
"6/10/2022 05:57",12.6
"6/10/2022 06:27",12.6
"6/10/2022 06:57",13.1
"6/10/2022 07:27",13.1
"6/10/2022 07:57",13.6
"6/10/2022 08:27",14.1
"6/10/2022 08:57",14.6
"6/10/2022 09:27",16.1
"6/10/2022 09:57",15.1
"6/10/2022 10:27",15.6
"6/10/2022 10:57",17.1
"6/10/2022 11:27",16.6
"6/10/2022 11:57",17.6
"6/10/2022 12:27",17.1
"6/10/2022 12:57",16.6
"6/10/2022 13:27",16.1
"6/10/2022 13:57",16.1
"6/10/2022 14:27",16.1
"6/10/2022 14:57",15.6
"6/10/2022 15:27",16.1
"6/10/2022 15:57",16.6
"6/10/2022 16:27",16.6
"6/10/2022 16:57",16.1
"6/10/2022 17:27",16.1
"6/10/2022 17:57",16.1
"6/10/2022 18:27",16.1
"6/10/2022 18:57",16.1
"6/10/2022 19:27",16.1
"6/10/2022 19:57",15.6
"6/10/2022 20:27",15.6
"6/10/2022 20:57",15.1
"6/10/2022 21:27",15.1
"6/10/2022 21:57",15.1
"6/10/2022 22:27",14.6
"6/10/2022 22:57",14.6
"6/10/2022 23:27",14.1
"6/10/2022 23:57",14.1
"6/11/2022 00:27",13.6
"6/11/2022 00:57",13.6
"6/11/2022 01:27",13.6
"6/11/2022 01:57",13.1
"6/11/2022 02:27",13.1
"6/11/2022 02:57",12.6
"6/11/2022 03:27",12.6
"6/11/2022 03:57",12.6
"6/11/2022 04:27",12.1
"6/11/2022 04:57",12.1
"6/11/2022 05:27",11.6
"6/11/2022 05:57",11.6
"6/11/2022 06:27",12.1
"6/11/2022 06:57",12.1
"6/11/2022 07:27",13.1
"6/11/2022 07:57",13.6
"6/11/2022 08:27",14.6
"6/11/2022 08:57",15.1
"6/11/2022 09:27",16.6
"6/11/2022 09:57",17.1
"6/11/2022 10:27",18.1
"6/11/2022 10:57",19.1
"6/11/2022 11:27",19.1
"6/11/2022 11:57",19.1
"6/11/2022 12:27",19.6
"6/11/2022 12:57",20.1
"6/11/2022 13:27",21.6
"6/11/2022 13:57",21.1
"6/11/2022 14:27",21.1
"6/11/2022 14:57",20.6
"6/11/2022 15:27",20.6
"6/11/2022 15:57",20.6
"6/11/2022 16:27",20.1
"6/11/2022 16:57",20.1
"6/11/2022 17:27",19.6
"6/11/2022 17:57",19.1
"6/11/2022 18:27",18.6
"6/11/2022 18:57",18.6
"6/11/2022 19:27",18.1
"6/11/2022 19:57",18.1
"6/11/2022 20:27",17.6
"6/11/2022 20:57",17.6
"6/11/2022 21:27",17.1
"6/11/2022 21:57",16.6
"6/11/2022 22:27",16.6
"6/11/2022 22:57",16.1
"6/11/2022 23:27",16.1
"6/11/2022 23:57",15.6
"6/12/2022 00:27",15.6
"6/12/2022 00:57",15.6
"6/12/2022 01:27",15.6
"6/12/2022 01:57",15.6
"6/12/2022 02:27",15.1
"6/12/2022 02:57",15.1
"6/12/2022 03:27",14.6
"6/12/2022 03:57",14.6
"6/12/2022 04:27",13.6
"6/12/2022 04:57",13.1
"6/12/2022 05:27",13.1
"6/12/2022 05:57",13.1
"6/12/2022 06:27",13.1
"6/12/2022 06:57",13.6
"6/12/2022 07:27",14.6
"6/12/2022 07:57",15.6
"6/12/2022 08:27",16.6
"6/12/2022 08:57",17.6
"6/12/2022 09:27",19.1
"6/12/2022 09:57",20.1
"6/12/2022 10:27",20.1
"6/12/2022 10:57",21.6
"6/12/2022 11:27",22.1
"6/12/2022 11:57",23.1
"6/12/2022 12:27",23.1
"6/12/2022 12:57",23.6
"6/12/2022 13:27",25.6
"6/12/2022 13:57",24.6
"6/12/2022 14:27",23.6
"6/12/2022 14:57",22.6
"6/12/2022 15:27",22.1
"6/12/2022 15:57",22.1
"6/12/2022 16:27",22.1
"6/12/2022 16:57",21.6
"6/12/2022 17:27",21.1
"6/12/2022 17:57",21.1
"6/12/2022 18:27",20.6
"6/12/2022 18:57",20.1
"6/12/2022 19:27",20.1
"6/12/2022 19:57",19.6
"6/12/2022 20:27",18.6
"6/12/2022 20:57",18.1
"6/12/2022 21:27",18.1
"6/12/2022 21:57",17.6
"6/12/2022 22:27",17.6
"6/12/2022 22:57",17.6
"6/12/2022 23:27",17.6
"6/12/2022 23:57",17.6
"6/13/2022 00:27",17.6
"6/13/2022 00:57",17.6
"6/13/2022 01:27",17.6
"6/13/2022 01:57",17.6
"6/13/2022 02:27",17.6
"6/13/2022 02:57",17.6
"6/13/2022 03:27",17.6
"6/13/2022 03:57",17.6
"6/13/2022 04:27",17.1
"6/13/2022 04:57",17.1
"6/13/2022 05:27",17.1
"6/13/2022 05:57",17.1
"6/13/2022 06:27",17.1
"6/13/2022 06:57",17.1
"6/13/2022 07:27",17.6
"6/13/2022 07:57",18.1
"6/13/2022 08:27",18.6
"6/13/2022 08:57",19.1
"6/13/2022 09:27",19.6
"6/13/2022 09:57",20.1
"6/13/2022 10:27",21.1
"6/13/2022 10:57",22.1
"6/13/2022 11:27",21.6
"6/13/2022 11:57",21.6
"6/13/2022 12:27",22.6
"6/13/2022 12:57",24.1
"6/13/2022 13:27",24.1
"6/13/2022 13:57",23.1
"6/13/2022 14:27",22.1
"6/13/2022 14:57",21.6
"6/13/2022 15:27",21.6
"6/13/2022 15:57",21.6
"6/13/2022 16:27",21.6
