"Date...Time","Temperature...C.","Group","Tempc","DateTime"
"11/20/2021 3:29",-0.9,"3_D_Ibutton_Feb_23.csv",-0.9,2021-11-20 03:29:00
"11/20/2021 3:59",-0.9,"3_D_Ibutton_Feb_23.csv",-0.9,2021-11-20 03:59:00
"11/20/2021 4:29",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-20 04:29:00
"11/20/2021 4:59",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-20 04:59:00
"11/20/2021 5:29",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-20 05:29:00
"11/20/2021 5:59",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-20 05:59:00
"11/20/2021 6:29",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-20 06:29:00
"11/20/2021 6:59",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-20 06:59:00
"11/20/2021 7:29",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-20 07:29:00
"11/20/2021 7:59",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-20 07:59:00
"11/20/2021 8:29",-0.9,"3_D_Ibutton_Feb_23.csv",-0.9,2021-11-20 08:29:00
"11/20/2021 8:59",-0.4,"3_D_Ibutton_Feb_23.csv",-0.4,2021-11-20 08:59:00
"11/20/2021 9:29",-0.4,"3_D_Ibutton_Feb_23.csv",-0.4,2021-11-20 09:29:00
"11/20/2021 9:59",0.1,"3_D_Ibutton_Feb_23.csv",0.1,2021-11-20 09:59:00
"11/20/2021 10:29",0.6,"3_D_Ibutton_Feb_23.csv",0.6,2021-11-20 10:29:00
"11/20/2021 10:59",0.6,"3_D_Ibutton_Feb_23.csv",0.6,2021-11-20 10:59:00
"11/20/2021 11:29",1.1,"3_D_Ibutton_Feb_23.csv",1.1,2021-11-20 11:29:00
"11/20/2021 11:59",1.1,"3_D_Ibutton_Feb_23.csv",1.1,2021-11-20 11:59:00
"11/20/2021 12:29",1.6,"3_D_Ibutton_Feb_23.csv",1.6,2021-11-20 12:29:00
"11/20/2021 12:59",2.1,"3_D_Ibutton_Feb_23.csv",2.1,2021-11-20 12:59:00
"11/20/2021 13:29",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-20 13:29:00
"11/20/2021 13:59",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-20 13:59:00
"11/20/2021 14:29",2.1,"3_D_Ibutton_Feb_23.csv",2.1,2021-11-20 14:29:00
"11/20/2021 14:59",2.1,"3_D_Ibutton_Feb_23.csv",2.1,2021-11-20 14:59:00
"11/20/2021 15:29",2.1,"3_D_Ibutton_Feb_23.csv",2.1,2021-11-20 15:29:00
"11/20/2021 15:59",1.6,"3_D_Ibutton_Feb_23.csv",1.6,2021-11-20 15:59:00
"11/20/2021 16:29",1.6,"3_D_Ibutton_Feb_23.csv",1.6,2021-11-20 16:29:00
"11/20/2021 16:59",1.6,"3_D_Ibutton_Feb_23.csv",1.6,2021-11-20 16:59:00
"11/20/2021 17:29",1.6,"3_D_Ibutton_Feb_23.csv",1.6,2021-11-20 17:29:00
"11/20/2021 17:59",1.6,"3_D_Ibutton_Feb_23.csv",1.6,2021-11-20 17:59:00
"11/20/2021 18:29",1.1,"3_D_Ibutton_Feb_23.csv",1.1,2021-11-20 18:29:00
"11/20/2021 18:59",1.1,"3_D_Ibutton_Feb_23.csv",1.1,2021-11-20 18:59:00
"11/20/2021 19:29",1.1,"3_D_Ibutton_Feb_23.csv",1.1,2021-11-20 19:29:00
"11/20/2021 19:59",1.6,"3_D_Ibutton_Feb_23.csv",1.6,2021-11-20 19:59:00
"11/20/2021 20:29",1.6,"3_D_Ibutton_Feb_23.csv",1.6,2021-11-20 20:29:00
"11/20/2021 20:59",2.1,"3_D_Ibutton_Feb_23.csv",2.1,2021-11-20 20:59:00
"11/20/2021 21:29",2.1,"3_D_Ibutton_Feb_23.csv",2.1,2021-11-20 21:29:00
"11/20/2021 21:59",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-20 21:59:00
"11/20/2021 22:29",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-20 22:29:00
"11/20/2021 22:59",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-20 22:59:00
"11/20/2021 23:29",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-20 23:29:00
"11/20/2021 23:59",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-20 23:59:00
"11/21/2021 0:29",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-21 00:29:00
"11/21/2021 0:59",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-21 00:59:00
"11/21/2021 1:29",2.1,"3_D_Ibutton_Feb_23.csv",2.1,2021-11-21 01:29:00
"11/21/2021 1:59",2.1,"3_D_Ibutton_Feb_23.csv",2.1,2021-11-21 01:59:00
"11/21/2021 2:29",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-21 02:29:00
"11/21/2021 2:59",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-21 02:59:00
"11/21/2021 3:29",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-21 03:29:00
"11/21/2021 3:59",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-21 03:59:00
"11/21/2021 4:29",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-21 04:29:00
"11/21/2021 4:59",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-21 04:59:00
"11/21/2021 5:29",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-21 05:29:00
"11/21/2021 5:59",2.1,"3_D_Ibutton_Feb_23.csv",2.1,2021-11-21 05:59:00
"11/21/2021 6:29",2.1,"3_D_Ibutton_Feb_23.csv",2.1,2021-11-21 06:29:00
"11/21/2021 6:59",1.6,"3_D_Ibutton_Feb_23.csv",1.6,2021-11-21 06:59:00
"11/21/2021 7:29",2.1,"3_D_Ibutton_Feb_23.csv",2.1,2021-11-21 07:29:00
"11/21/2021 7:59",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-21 07:59:00
"11/21/2021 8:29",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-21 08:29:00
"11/21/2021 8:59",3.1,"3_D_Ibutton_Feb_23.csv",3.1,2021-11-21 08:59:00
"11/21/2021 9:29",3.6,"3_D_Ibutton_Feb_23.csv",3.6,2021-11-21 09:29:00
"11/21/2021 9:59",4.1,"3_D_Ibutton_Feb_23.csv",4.1,2021-11-21 09:59:00
"11/21/2021 10:29",4.6,"3_D_Ibutton_Feb_23.csv",4.6,2021-11-21 10:29:00
"11/21/2021 10:59",4.6,"3_D_Ibutton_Feb_23.csv",4.6,2021-11-21 10:59:00
"11/21/2021 11:29",5.1,"3_D_Ibutton_Feb_23.csv",5.1,2021-11-21 11:29:00
"11/21/2021 11:59",5.6,"3_D_Ibutton_Feb_23.csv",5.6,2021-11-21 11:59:00
"11/21/2021 12:29",5.6,"3_D_Ibutton_Feb_23.csv",5.6,2021-11-21 12:29:00
"11/21/2021 12:59",6.1,"3_D_Ibutton_Feb_23.csv",6.1,2021-11-21 12:59:00
"11/21/2021 13:29",6.1,"3_D_Ibutton_Feb_23.csv",6.1,2021-11-21 13:29:00
"11/21/2021 13:59",6.1,"3_D_Ibutton_Feb_23.csv",6.1,2021-11-21 13:59:00
"11/21/2021 14:29",6.1,"3_D_Ibutton_Feb_23.csv",6.1,2021-11-21 14:29:00
"11/21/2021 14:59",6.1,"3_D_Ibutton_Feb_23.csv",6.1,2021-11-21 14:59:00
"11/21/2021 15:29",5.6,"3_D_Ibutton_Feb_23.csv",5.6,2021-11-21 15:29:00
"11/21/2021 15:59",5.1,"3_D_Ibutton_Feb_23.csv",5.1,2021-11-21 15:59:00
"11/21/2021 16:29",5.1,"3_D_Ibutton_Feb_23.csv",5.1,2021-11-21 16:29:00
"11/21/2021 16:59",5.1,"3_D_Ibutton_Feb_23.csv",5.1,2021-11-21 16:59:00
"11/21/2021 17:29",5.1,"3_D_Ibutton_Feb_23.csv",5.1,2021-11-21 17:29:00
"11/21/2021 17:59",5.1,"3_D_Ibutton_Feb_23.csv",5.1,2021-11-21 17:59:00
"11/21/2021 18:29",4.6,"3_D_Ibutton_Feb_23.csv",4.6,2021-11-21 18:29:00
"11/21/2021 18:59",4.6,"3_D_Ibutton_Feb_23.csv",4.6,2021-11-21 18:59:00
"11/21/2021 19:29",4.1,"3_D_Ibutton_Feb_23.csv",4.1,2021-11-21 19:29:00
"11/21/2021 19:59",4.1,"3_D_Ibutton_Feb_23.csv",4.1,2021-11-21 19:59:00
"11/21/2021 20:29",4.1,"3_D_Ibutton_Feb_23.csv",4.1,2021-11-21 20:29:00
"11/21/2021 20:59",4.1,"3_D_Ibutton_Feb_23.csv",4.1,2021-11-21 20:59:00
"11/21/2021 21:29",4.1,"3_D_Ibutton_Feb_23.csv",4.1,2021-11-21 21:29:00
"11/21/2021 21:59",4.1,"3_D_Ibutton_Feb_23.csv",4.1,2021-11-21 21:59:00
"11/21/2021 22:29",4.1,"3_D_Ibutton_Feb_23.csv",4.1,2021-11-21 22:29:00
"11/21/2021 22:59",4.6,"3_D_Ibutton_Feb_23.csv",4.6,2021-11-21 22:59:00
"11/21/2021 23:29",5.6,"3_D_Ibutton_Feb_23.csv",5.6,2021-11-21 23:29:00
"11/21/2021 23:59",6.1,"3_D_Ibutton_Feb_23.csv",6.1,2021-11-21 23:59:00
"11/22/2021 0:29",6.1,"3_D_Ibutton_Feb_23.csv",6.1,2021-11-22 00:29:00
"11/22/2021 0:59",6.6,"3_D_Ibutton_Feb_23.csv",6.6,2021-11-22 00:59:00
"11/22/2021 1:29",6.6,"3_D_Ibutton_Feb_23.csv",6.6,2021-11-22 01:29:00
"11/22/2021 1:59",6.6,"3_D_Ibutton_Feb_23.csv",6.6,2021-11-22 01:59:00
"11/22/2021 2:29",6.6,"3_D_Ibutton_Feb_23.csv",6.6,2021-11-22 02:29:00
"11/22/2021 2:59",6.6,"3_D_Ibutton_Feb_23.csv",6.6,2021-11-22 02:59:00
"11/22/2021 3:29",6.6,"3_D_Ibutton_Feb_23.csv",6.6,2021-11-22 03:29:00
"11/22/2021 3:59",6.6,"3_D_Ibutton_Feb_23.csv",6.6,2021-11-22 03:59:00
"11/22/2021 4:29",6.6,"3_D_Ibutton_Feb_23.csv",6.6,2021-11-22 04:29:00
"11/22/2021 4:59",6.6,"3_D_Ibutton_Feb_23.csv",6.6,2021-11-22 04:59:00
"11/22/2021 5:29",6.6,"3_D_Ibutton_Feb_23.csv",6.6,2021-11-22 05:29:00
"11/22/2021 5:59",6.1,"3_D_Ibutton_Feb_23.csv",6.1,2021-11-22 05:59:00
"11/22/2021 6:29",6.1,"3_D_Ibutton_Feb_23.csv",6.1,2021-11-22 06:29:00
"11/22/2021 6:59",6.1,"3_D_Ibutton_Feb_23.csv",6.1,2021-11-22 06:59:00
"11/22/2021 7:29",6.1,"3_D_Ibutton_Feb_23.csv",6.1,2021-11-22 07:29:00
"11/22/2021 7:59",6.6,"3_D_Ibutton_Feb_23.csv",6.6,2021-11-22 07:59:00
"11/22/2021 8:29",5.6,"3_D_Ibutton_Feb_23.csv",5.6,2021-11-22 08:29:00
"11/22/2021 8:59",5.6,"3_D_Ibutton_Feb_23.csv",5.6,2021-11-22 08:59:00
"11/22/2021 9:29",4.6,"3_D_Ibutton_Feb_23.csv",4.6,2021-11-22 09:29:00
"11/22/2021 9:59",4.6,"3_D_Ibutton_Feb_23.csv",4.6,2021-11-22 09:59:00
"11/22/2021 10:29",4.1,"3_D_Ibutton_Feb_23.csv",4.1,2021-11-22 10:29:00
"11/22/2021 10:59",4.1,"3_D_Ibutton_Feb_23.csv",4.1,2021-11-22 10:59:00
"11/22/2021 11:29",4.1,"3_D_Ibutton_Feb_23.csv",4.1,2021-11-22 11:29:00
"11/22/2021 11:59",4.1,"3_D_Ibutton_Feb_23.csv",4.1,2021-11-22 11:59:00
"11/22/2021 12:29",3.6,"3_D_Ibutton_Feb_23.csv",3.6,2021-11-22 12:29:00
"11/22/2021 12:59",3.6,"3_D_Ibutton_Feb_23.csv",3.6,2021-11-22 12:59:00
"11/22/2021 13:29",3.6,"3_D_Ibutton_Feb_23.csv",3.6,2021-11-22 13:29:00
"11/22/2021 13:59",3.1,"3_D_Ibutton_Feb_23.csv",3.1,2021-11-22 13:59:00
"11/22/2021 14:29",3.1,"3_D_Ibutton_Feb_23.csv",3.1,2021-11-22 14:29:00
"11/22/2021 14:59",2.6,"3_D_Ibutton_Feb_23.csv",2.6,2021-11-22 14:59:00
"11/22/2021 15:29",2.1,"3_D_Ibutton_Feb_23.csv",2.1,2021-11-22 15:29:00
"11/22/2021 15:59",1.6,"3_D_Ibutton_Feb_23.csv",1.6,2021-11-22 15:59:00
"11/22/2021 16:29",1.6,"3_D_Ibutton_Feb_23.csv",1.6,2021-11-22 16:29:00
"11/22/2021 16:59",1.6,"3_D_Ibutton_Feb_23.csv",1.6,2021-11-22 16:59:00
"11/22/2021 17:29",1.1,"3_D_Ibutton_Feb_23.csv",1.1,2021-11-22 17:29:00
"11/22/2021 17:59",0.6,"3_D_Ibutton_Feb_23.csv",0.6,2021-11-22 17:59:00
"11/22/2021 18:29",0.1,"3_D_Ibutton_Feb_23.csv",0.1,2021-11-22 18:29:00
"11/22/2021 18:59",0.1,"3_D_Ibutton_Feb_23.csv",0.1,2021-11-22 18:59:00
"11/22/2021 19:29",-0.4,"3_D_Ibutton_Feb_23.csv",-0.4,2021-11-22 19:29:00
"11/22/2021 19:59",-0.4,"3_D_Ibutton_Feb_23.csv",-0.4,2021-11-22 19:59:00
"11/22/2021 20:29",-0.9,"3_D_Ibutton_Feb_23.csv",-0.9,2021-11-22 20:29:00
"11/22/2021 20:59",-0.9,"3_D_Ibutton_Feb_23.csv",-0.9,2021-11-22 20:59:00
"11/22/2021 21:29",-0.9,"3_D_Ibutton_Feb_23.csv",-0.9,2021-11-22 21:29:00
"11/22/2021 21:59",-0.9,"3_D_Ibutton_Feb_23.csv",-0.9,2021-11-22 21:59:00
"11/22/2021 22:29",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-22 22:29:00
"11/22/2021 22:59",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-22 22:59:00
"11/22/2021 23:29",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-22 23:29:00
"11/22/2021 23:59",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-22 23:59:00
"11/23/2021 0:29",-1.9,"3_D_Ibutton_Feb_23.csv",-1.9,2021-11-23 00:29:00
"11/23/2021 0:59",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-23 00:59:00
"11/23/2021 1:29",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-23 01:29:00
"11/23/2021 1:59",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-23 01:59:00
"11/23/2021 2:29",-0.9,"3_D_Ibutton_Feb_23.csv",-0.9,2021-11-23 02:29:00
"11/23/2021 2:59",-0.9,"3_D_Ibutton_Feb_23.csv",-0.9,2021-11-23 02:59:00
"11/23/2021 3:29",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-23 03:29:00
"11/23/2021 3:59",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-23 03:59:00
"11/23/2021 4:29",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-23 04:29:00
"11/23/2021 4:59",-1.4,"3_D_Ibutton_Feb_23.csv",-1.4,2021-11-23 04:59:00
"11/23/2021 5:29",-1.9,"3_D_Ibutton_Feb_23.csv",-1.9,2021-11-23 05:29:00
"11/23/2021 5:59",-1.9,"3_D_Ibutton_Feb_23.csv",-1.9,2021-11-23 05:59:00
"11/23/2021 6:29",-1.9,"3_D_Ibutton_Feb_23.csv",-1.9,2021-11-23 06:29:00
"11/23/2021 6:59",-1.9,"3_D_Ibutton_Feb_23.csv",-1.9,2021-11-23 06:59:00
"11/23/2021 7:29",-1.9,"3_D_Ibutton_Feb_23.csv",-1.9,2021-11-23 07:29:00
"11/23/2021 7:59",-2.4,"3_D_Ibutton_Feb_23.csv",-2.4,2021-11-23 07:59:00
"11/23/2021 8:29",-2.4,"3_D_Ibutton_Feb_23.csv",-2.4,2021-11-23 08:29:00
"11/23/2021 8:59",-1.9,"3_D_Ibutton_Feb_23.csv",-1.9,2021-11-23 08:59:00
"11/23/2021 9:29",-2.4,"3_D_Ibutton_Feb_23.csv",-2.4,2021-11-23 09:29:00
"11/23/2021 9:59",-2.4,"3_D_Ibutton_Feb_23.csv",-2.4,2021-11-23 09:59:00
"11/23/2021 10:29",-2.4,"3_D_Ibutton_Feb_23.csv",-2.4,2021-11-23 10:29:00
"11/23/2021 10:59",-2.4,"3_D_Ibutton_Feb_23.csv",-2.4,2021-11-23 10:59:00
"11/23/2021 11:29",-2.4,"3_D_Ibutton_Feb_23.csv",-2.4,2021-11-23 11:29:00
"11/23/2021 11:59",-2.4,"3_D_Ibutton_Feb_23.csv",-2.4,2021-11-23 11:59:00
"11/23/2021 12:29",-2.4,"3_D_Ibutton_Feb_23.csv",-2.4,2021-11-23 12:29:00
"11/23/2021 12:59",-2.4,"3_D_Ibutton_Feb_23.csv",-2.4,2021-11-23 12:59:00
"11/23/2021 13:29",-2.9,"3_D_Ibutton_Feb_23.csv",-2.9,2021-11-23 13:29:00
"11/23/2021 13:59",-2.9,"3_D_Ibutton_Feb_23.csv",-2.9,2021-11-23 13:59:00
"11/23/2021 14:29",-2.9,"3_D_Ibutton_Feb_23.csv",-2.9,2021-11-23 14:29:00
"11/23/2021 14:59",-2.9,"3_D_Ibutton_Feb_23.csv",-2.9,2021-11-23 14:59:00
"11/23/2021 15:29",-3.4,"3_D_Ibutton_Feb_23.csv",-3.4,2021-11-23 15:29:00
"11/23/2021 15:59",-3.4,"3_D_Ibutton_Feb_23.csv",-3.4,2021-11-23 15:59:00
"11/23/2021 16:29",-3.4,"3_D_Ibutton_Feb_23.csv",-3.4,2021-11-23 16:29:00
"11/23/2021 16:59",-3.4,"3_D_Ibutton_Feb_23.csv",-3.4,2021-11-23 16:59:00
"11/23/2021 17:29",-3.4,"3_D_Ibutton_Feb_23.csv",-3.4,2021-11-23 17:29:00
"11/23/2021 17:59",-3.4,"3_D_Ibutton_Feb_23.csv",-3.4,2021-11-23 17:59:00
"11/23/2021 18:29",-3.4,"3_D_Ibutton_Feb_23.csv",-3.4,2021-11-23 18:29:00
"11/23/2021 18:59",-3.4,"3_D_Ibutton_Feb_23.csv",-3.4,2021-11-23 18:59:00
"11/23/2021 19:29",-3.9,"3_D_Ibutton_Feb_23.csv",-3.9,2021-11-23 19:29:00
"11/23/2021 19:59",-3.9,"3_D_Ibutton_Feb_23.csv",-3.9,2021-11-23 19:59:00
"11/23/2021 20:29",-3.9,"3_D_Ibutton_Feb_23.csv",-3.9,2021-11-23 20:29:00
"11/23/2021 20:59",-3.9,"3_D_Ibutton_Feb_23.csv",-3.9,2021-11-23 20:59:00
"11/23/2021 21:29",-4.4,"3_D_Ibutton_Feb_23.csv",-4.4,2021-11-23 21:29:00
"11/23/2021 21:59",-3.9,"3_D_Ibutton_Feb_23.csv",-3.9,2021-11-23 21:59:00
"11/23/2021 22:29",-4.4,"3_D_Ibutton_Feb_23.csv",-4.4,2021-11-23 22:29:00
"11/23/2021 22:59",-4.4,"3_D_Ibutton_Feb_23.csv",-4.4,2021-11-23 22:59:00
"11/23/2021 23:29",-4.4,"3_D_Ibutton_Feb_23.csv",-4.4,2021-11-23 23:29:00
"11/23/2021 23:59",-4.4,"3_D_Ibutton_Feb_23.csv",-4.4,2021-11-23 23:59:00
"11/24/2021 0:29",-4.4,"3_D_Ibutton_Feb_23.csv",-4.4,2021-11-24 00:29:00
"11/24/2021 0:59",-4.4,"3_D_Ibutton_Feb_23.csv",-4.4,2021-11-24 00:59:00
